struct_name,precision,bits,memory_requirements,population_time,cardinality_time,cardinality,cardinality_squared_error
HyperLogLog,4,5,16,83699792,327,3724887,633364488964
HyperLogLog,4,6,20,79108716,346,3724887,633364488964
HyperLogLog,5,1,8,73933561,555,36,20436665200249
HyperLogLog,5,2,12,77370202,405,178,20435381343601
HyperLogLog,5,3,20,83525299,409,2854,20411194515625
HyperLogLog,5,4,20,75379283,680,730857,14363129776384
HyperLogLog,5,5,28,78121423,340,4157767,131741413444
HyperLogLog,5,6,32,62939769,275,4163549,127577552400
HyperLogLog,6,1,12,54866840,509,74,20436321629025
HyperLogLog,6,2,20,61159205,399,363,20433708773956
HyperLogLog,6,3,32,67366089,654,5808,20384511636241
HyperLogLog,6,4,36,66879961,477,1399417,9742588601344
HyperLogLog,6,5,48,79119511,374,4049377,222172707904
HyperLogLog,6,6,56,77640681,460,4049377,222172707904
HyperLogLog,7,1,20,68824434,579,149,20435643536400
HyperLogLog,7,2,36,71023137,397,732,20430372880009
HyperLogLog,7,3,56,75975756,332,11718,20331180198121
HyperLogLog,7,4,68,66746405,350,2385142,4560731834569
HyperLogLog,7,5,92,63673680,333,3779257,549780726784
HyperLogLog,7,6,108,61394567,336,3779257,549780726784
HyperLogLog,8,1,36,55945428,645,300,20434278344041
HyperLogLog,8,2,68,64174619,588,1471,20423692870564
HyperLogLog,8,3,108,69732217,546,23536,20224744879249
HyperLogLog,8,4,132,71181390,561,3629361,794536911424
HyperLogLog,8,5,176,82394319,513,4329479,36576562500
HyperLogLog,8,6,212,81158703,477,4329384,36612909025
HyperLogLog,9,1,68,64618064,978,601,20431557136384
HyperLogLog,9,2,132,68570104,636,2948,20410345163961
HyperLogLog,9,3,212,68929387,603,47171,20012721179364
HyperLogLog,9,4,260,64295678,668,4296657,50208261184
HyperLogLog,9,5,348,81683695,661,4585172,4152900249
HyperLogLog,9,6,416,74429721,659,4585172,4152900249
HyperLogLog,10,1,132,65947944,1152,1204,20426106225625
HyperLogLog,10,2,260,69015942,874,5902,20383662839929
HyperLogLog,10,3,416,74291269,919,94442,19592016606369
HyperLogLog,10,4,516,69424504,947,4371044,22405599225
HyperLogLog,10,5,688,77555801,834,4444012,5885498089
HyperLogLog,10,6,824,73991208,950,4444012,5885498089
HyperLogLog,11,1,260,65753663,1816,2408,20415224659041
HyperLogLog,11,2,516,70489044,1585,11811,20330341530724
HyperLogLog,11,3,824,74207505,1422,188984,18764014745025
HyperLogLog,11,4,1028,69680975,1473,4376049,20932302400
HyperLogLog,11,5,1372,75101112,1445,4395328,15725410801
HyperLogLog,11,6,1644,73762297,1468,4395329,15725160000
HyperLogLog,12,1,516,66838461,3036,4815,20393479255396
HyperLogLog,12,2,1028,71154606,2557,23629,20223908410000
HyperLogLog,12,3,1644,73796368,4855,378069,17161631875600
HyperLogLog,12,4,2052,71595245,2681,4371892,22152452569
HyperLogLog,12,5,2736,74628374,2539,4376744,20731680225
HyperLogLog,12,6,3284,76685873,2728,4376744,20731680225
HyperLogLog,13,1,1028,67229756,5645,9636,20349960054649
HyperLogLog,13,2,2052,68166881,4608,47264,20011889106225
HyperLogLog,13,3,3284,72530200,5046,755961,14173478093824
HyperLogLog,13,4,4100,66742761,3875,4440487,6438778564
HyperLogLog,13,5,5468,64541524,4713,4441735,6240052036
HyperLogLog,13,6,6560,73604183,4879,4441735,6240052036
HyperLogLog,14,1,2052,66040067,10821,19269,20263142131600
HyperLogLog,14,2,4100,68486658,8890,94536,19591184473249
HyperLogLog,14,3,6560,65019748,9486,1490380,9183015061801
HyperLogLog,14,4,8196,70795454,9814,4456614,4110733225
HyperLogLog,14,5,10928,72378524,8993,4456926,4070822809
HyperLogLog,14,6,13112,64552749,7794,4456926,4070822809
HyperLogLog,15,1,4100,57062807,17503,38541,20090009267344
HyperLogLog,15,2,8196,58897981,14964,189078,18763200385801
HyperLogLog,15,3,13112,61672374,15479,2642589,3527409859600
HyperLogLog,15,4,16388,58252744,15414,4495642,629357569
HyperLogLog,15,5,21852,60803038,14766,4495720,625450081
HyperLogLog,15,6,26220,64540968,14892,4495720,625450081
HyperLogLog,16,1,8196,54675489,33825,77087,19745954224164
HyperLogLog,16,2,16388,121974921,1015627,378162,17160861349489
HyperLogLog,16,3,26220,89884487,37018,3715319,648685268100
HyperLogLog,16,4,32772,76694217,41395,4513803,47969476
HyperLogLog,16,5,43696,91991295,41056,4513820,47734281
HyperLogLog,16,6,52436,89140612,38716,4513820,47734281
HashSet,0,0,75497520,573047141,62,4520729,0
HyperLogLog,4,1,8,109196855,462,18,34258206008601
HyperLogLog,4,2,8,103103820,345,86,34257409998289
HyperLogLog,4,3,12,113140571,651,1378,34242287559481
HyperLogLog,4,4,12,98736696,369,352845,30252464050176
HyperLogLog,4,5,16,107261019,342,6691002,702131712489
HyperLogLog,4,6,20,111092714,332,6691002,702131712489
HyperLogLog,5,1,8,94733020,635,36,34257995299089
HyperLogLog,5,2,12,111091036,489,178,34256333057881
HyperLogLog,5,3,20,126490614,415,2854,34225015546225
HyperLogLog,5,4,20,110889137,428,730857,26237055772944
HyperLogLog,5,5,28,124491668,353,7446747,2539809567684
HyperLogLog,5,6,32,115587721,364,7465317,2599343613504
HyperLogLog,6,1,12,106095245,790,74,34257550470025
HyperLogLog,6,2,20,108262890,740,363,34254167522436
HyperLogLog,6,3,32,112194437,451,5808,34190461202121
HyperLogLog,6,4,36,103042521,671,1486880,19063606383721
HyperLogLog,6,5,48,111562985,365,6584068,534359538001
HyperLogLog,6,6,56,106796647,539,6584068,534359538001
HyperLogLog,7,1,20,108557574,733,149,34256672526400
HyperLogLog,7,2,36,117014062,451,732,34249848361569
HyperLogLog,7,3,56,113912831,403,11718,34121381505201
HyperLogLog,7,4,68,86328511,373,2844503,9051469376356
HyperLogLog,7,5,92,101052348,667,6220326,134877704049
HyperLogLog,7,6,108,112796283,403,6220326,134877704049
HyperLogLog,8,1,36,96882644,640,300,34254904967361
HyperLogLog,8,2,68,88837153,703,1471,34241199153604
HyperLogLog,8,3,108,98346639,482,23536,33983454998089
HyperLogLog,8,4,132,98384172,533,4674177,1389786347664
HyperLogLog,8,5,176,102442949,431,6574886,521019781489
HyperLogLog,8,6,212,91988889,422,6574667,520703673604
HyperLogLog,9,1,68,80734475,976,601,34251381691024
HyperLogLog,9,2,132,105117234,696,2948,34223915714641
HyperLogLog,9,3,212,94994476,585,47171,33708451586404
HyperLogLog,9,4,260,94135712,633,5656807,38518772644
HyperLogLog,9,5,348,110506805,517,6314911,213298032964
HyperLogLog,9,6,416,89462008,596,6314911,213298032964
HyperLogLog,10,1,132,97712108,1180,1204,34244323978225
HyperLogLog,10,2,260,90419754,1138,5902,34189361925889
HyperLogLog,10,3,416,97029370,1023,94442,33161784925129
HyperLogLog,10,4,516,106925545,892,5931383,6133082596
HyperLogLog,10,5,688,92727665,709,6116620,69459129601
HyperLogLog,10,6,824,105188927,990,6116614,69455967025
HyperLogLog,11,1,260,121467659,2114,2408,34230234136921
HyperLogLog,11,2,516,115696056,1517,11811,34120295022564
HyperLogLog,11,3,824,98844164,1289,188984,32081858887225
HyperLogLog,11,4,1028,85005645,1232,5927051,5473336324
HyperLogLog,11,5,1372,110656897,1684,5970399,13766328900
HyperLogLog,11,6,1644,186821496,3045,5970399,13766328900
HyperLogLog,12,1,516,130343376,3383,4815,34202074848516
HyperLogLog,12,2,1028,103731504,2537,23629,33982370713600
HyperLogLog,12,3,1644,190911577,2948,378069,29975625000000
HyperLogLog,12,4,2052,117658325,2984,5877718,607573201
HyperLogLog,12,5,2736,124515811,2683,5888787,1275775524
HyperLogLog,12,6,3284,117462911,2763,5888787,1275775524
HyperLogLog,13,1,1028,104702578,6368,9636,34145709225489
HyperLogLog,13,2,2052,110007244,4870,47264,33707371698025
HyperLogLog,13,3,3284,110539770,4926,756238,25977686242561
HyperLogLog,13,4,4100,89975537,4029,5866011,167495364
HyperLogLog,13,5,5468,88944781,4069,5868400,235039561
HyperLogLog,13,6,6560,87754393,3913,5868400,235039561
HyperLogLog,14,1,2052,89473962,10428,19269,34033222440000
HyperLogLog,14,2,4100,98000889,9161,94536,33160702312089
HyperLogLog,14,3,6560,121407743,10080,1506690,18891010411641
HyperLogLog,14,4,8196,106654577,62069,5843654,88642225
HyperLogLog,14,5,10928,113983837,9040,5844311,76702564
HyperLogLog,14,6,13112,99462827,7976,5844311,76702564
HyperLogLog,15,1,4100,79883937,17423,38541,33808735862784
HyperLogLog,15,2,8196,85933814,14816,189078,32080794048081
HyperLogLog,15,3,13112,101389139,19813,2830386,9136612518489
HyperLogLog,15,4,16388,118027591,21540,5859662,43467649
HyperLogLog,15,5,21852,121344112,20447,5859819,45562500
HyperLogLog,15,6,26220,118428058,20800,5859819,45562500
HyperLogLog,16,1,8196,112857935,45777,77087,33361968064324
HyperLogLog,16,2,16388,108201768,34774,378162,29974606658649
HyperLogLog,16,3,26220,105528199,36424,4360805,2226851845696
HyperLogLog,16,4,32772,113663356,39262,5836324,280395025
HyperLogLog,16,5,43696,118610084,97863,5836370,278856601
HyperLogLog,16,6,52436,114438327,36345,5836370,278856601
HashSet,0,0,75497520,830557391,69,5853069,0
HyperLogLog,4,1,8,32429655,475,18,5303845848064
HyperLogLog,4,2,8,31084144,284,86,5303532643600
HyperLogLog,4,3,12,31626345,346,1378,5297583515904
HyperLogLog,4,4,12,29815732,620,352845,3803205932761
HyperLogLog,4,5,16,32480722,389,2203134,9978411664
HyperLogLog,4,6,20,31590721,350,2203134,9978411664
HyperLogLog,5,1,8,28403791,517,36,5303762940100
HyperLogLog,5,2,12,30150113,376,178,5303108911104
HyperLogLog,5,3,20,33770878,604,2854,5290791229584
HyperLogLog,5,4,20,30006072,426,708710,2541843507856
HyperLogLog,5,5,28,33609402,372,2033690,72541880896
HyperLogLog,5,6,32,32303364,466,2035073,71798810209
HyperLogLog,6,1,12,28789944,610,74,5303587914304
HyperLogLog,6,2,20,30348478,759,363,5302256891569
HyperLogLog,6,3,32,32301068,363,5808,5277210539524
HyperLogLog,6,4,36,30538023,635,1268804,1069615145284
HyperLogLog,6,5,48,33329319,353,2222318,6513781264
HyperLogLog,6,6,56,32260604,410,2222318,6513781264
HyperLogLog,7,1,20,29226711,687,149,5303242477129
HyperLogLog,7,2,36,33271574,418,732,5300557662436
HyperLogLog,7,3,56,34555397,345,11718,5250092350864
HyperLogLog,7,4,68,30530443,645,1794429,258670908409
HyperLogLog,7,5,92,33289617,573,2184772,13984008516
HyperLogLog,7,6,108,32154412,404,2184675,14006959201
HyperLogLog,8,1,36,29101687,758,300,5302547031076
HyperLogLog,8,2,68,31304386,596,1471,5297155418025
HyperLogLog,8,3,108,32794160,509,23536,5196074660100
HyperLogLog,8,4,132,30380499,857,2124626,31826560000
HyperLogLog,8,5,176,32159301,521,2259679,1878962409
HyperLogLog,8,6,212,32600041,457,2259679,1878962409
HyperLogLog,9,1,68,28312570,821,601,5301160880625
HyperLogLog,9,2,132,29599463,624,2948,5290358806084
HyperLogLog,9,3,212,31184474,662,47171,5088881781025
HyperLogLog,9,4,260,28476985,517,2289959,170746489
HyperLogLog,9,5,348,33220236,898,2339940,1362643396
HyperLogLog,9,6,416,36131546,876,2339940,1362643396
HyperLogLog,10,1,132,33901598,1422,1204,5298384519684
HyperLogLog,10,2,260,34858033,1068,5902,5276778671376
HyperLogLog,10,3,416,37307654,1071,94442,4877843285056
HyperLogLog,10,4,516,34615823,1095,2278236,614544100
HyperLogLog,10,5,688,37771560,1001,2291070,142945936
HyperLogLog,10,6,824,36256760,1000,2291071,142922025
HyperLogLog,11,1,260,29089047,1759,2408,5292843181924
HyperLogLog,11,2,516,30343800,1706,11811,5249666176225
HyperLogLog,11,3,824,29312113,1261,188984,4469173577764
HyperLogLog,11,4,1028,25172154,1584,2302370,430336
HyperLogLog,11,5,1372,26289629,1247,2305295,5148361
HyperLogLog,11,6,1644,26227816,1164,2305295,5148361
HyperLogLog,12,1,516,23340321,2452,4815,5281773800521
HyperLogLog,12,2,1028,24080316,2009,23629,5195650683609
HyperLogLog,12,3,1644,25695963,2068,377977,3705813652401
HyperLogLog,12,4,2052,25725623,2162,2300050,8856576
HyperLogLog,12,5,2736,26777891,1934,2300896,4536900
HyperLogLog,12,6,3284,26326787,1986,2300896,4536900
HyperLogLog,13,1,1028,23412564,4558,9636,5259637692100
HyperLogLog,13,2,2052,24612715,3818,47264,5088462200644
HyperLogLog,13,3,3284,26155102,3953,746667,2422253336881
HyperLogLog,13,4,4100,24617722,3840,2324814,474716944
HyperLogLog,13,5,5468,25714482,3759,2325014,483472144
HyperLogLog,13,6,6560,25758958,3795,2325014,483472144
HyperLogLog,14,1,2052,22907839,8510,19269,5215546035049
HyperLogLog,14,2,4100,24432160,7247,94536,4877428080100
HyperLogLog,14,3,6560,25786228,7483,1331867,943149803281
HyperLogLog,14,4,8196,24677203,7577,2312347,86881041
HyperLogLog,14,5,10928,26072713,9641,2312396,87796900
HyperLogLog,14,6,13112,26557705,7333,2312396,87796900
HyperLogLog,15,1,4100,22732463,16600,38541,5127892315225
HyperLogLog,15,2,8196,24633131,14170,189078,4468776146704
HyperLogLog,15,3,13112,26006127,14796,1884915,174816808321
HyperLogLog,15,4,16388,24788048,14985,2307484,19873764
HyperLogLog,15,5,21852,26383928,14396,2307496,19980900
HyperLogLog,15,6,26220,28121608,14725,2307496,19980900
HyperLogLog,16,1,8196,27209194,41717,77087,4954804431721
HyperLogLog,16,2,16388,31146724,34767,378128,3705232310404
HyperLogLog,16,3,26220,29380998,30637,2164040,19317108196
HyperLogLog,16,4,32772,27497902,31332,2299254,14227984
HyperLogLog,16,5,43696,29693070,29831,2299255,14220441
HyperLogLog,16,6,52436,28844338,30200,2299256,14212900
HashSet,0,0,37748784,139758447,56,2303026,0
HyperLogLog,4,1,8,115729848,467,18,38209767774025
HyperLogLog,4,2,8,98341290,278,86,38208927107569
HyperLogLog,4,3,12,97317738,380,1378,38192956202025
HyperLogLog,4,4,12,159370468,373,352845,33972321502084
HyperLogLog,4,5,16,152781742,372,5053344,1272562230241
HyperLogLog,4,6,20,125135978,332,5018251,1352969101584
HyperLogLog,5,1,8,96051883,433,36,38209545243769
HyperLogLog,5,2,12,94150569,354,178,38207789750025
HyperLogLog,5,3,20,104019838,344,2854,38174714887761
HyperLogLog,5,4,20,99299830,354,730857,29708669720356
HyperLogLog,5,5,28,133739682,411,6342356,25899430489
HyperLogLog,5,6,32,132740775,423,6355822,30415011201
HyperLogLog,6,1,12,113883255,500,74,38209075459801
HyperLogLog,6,2,20,119265217,370,363,38205502723600
HyperLogLog,6,3,32,128826934,749,5808,38138220628225
HyperLogLog,6,4,36,113799249,406,1486880,22038733978849
HyperLogLog,6,5,48,132017804,423,6272156,8232477289
HyperLogLog,6,6,56,126856456,398,6270541,7942017924
HyperLogLog,7,1,20,111824811,580,149,38208148263076
HyperLogLog,7,2,36,101665204,377,732,38200941237481
HyperLogLog,7,3,56,104690599,328,11718,38065259787025
HyperLogLog,7,4,68,98073032,382,2865730,10993820070249
HyperLogLog,7,5,92,116135951,369,6087814,8762644881
HyperLogLog,7,6,108,145461382,549,6087814,8762644881
HyperLogLog,8,1,36,116051490,1003,300,38206281541129
HyperLogLog,8,2,68,108401391,545,1471,38191806722304
HyperLogLog,8,3,108,102578341,565,23536,37919572304769
HyperLogLog,8,4,132,94412120,462,4432409,3059049972196
HyperLogLog,8,5,176,99083459,423,6058402,15134166441
HyperLogLog,8,6,212,102118768,449,6058216,15179964849
HyperLogLog,9,1,68,96128813,719,601,38202560595684
HyperLogLog,9,2,132,97079311,602,2948,38173553325625
HyperLogLog,9,3,212,115980714,709,47171,37629047599504
HyperLogLog,9,4,260,119583562,832,5625923,308580250000
HyperLogLog,9,5,348,109186318,657,6264227,6856502416
HyperLogLog,9,6,416,164571073,1046,6264227,6856502416
HyperLogLog,10,1,132,115617917,1596,1204,38195106887961
HyperLogLog,10,2,260,115603558,943,5902,38137059621441
HyperLogLog,10,3,416,126336330,1053,94442,37051337694361
HyperLogLog,10,4,516,120953135,1063,5911555,72828737424
HyperLogLog,10,5,688,131430500,1051,6093040,7811554689
HyperLogLog,10,6,824,131086279,1057,6093040,7811554689
HyperLogLog,11,1,260,112089966,1878,2408,38180226370225
HyperLogLog,11,2,516,101334373,1287,11811,38064112230544
HyperLogLog,11,3,824,103412988,1498,188984,35909325168721
HyperLogLog,11,4,1028,100350132,1366,6133621,2285031204
HyperLogLog,11,5,1372,112303867,1487,6183363,3763600
HyperLogLog,11,6,1644,124222355,1634,6183363,3763600
HyperLogLog,12,1,516,119473176,3224,4815,38150486385664
HyperLogLog,12,2,1028,121036054,2627,23629,37918426946436
HyperLogLog,12,3,1644,126454497,2811,378069,33678917649316
HyperLogLog,12,4,2052,122911391,3334,6086911,8932518144
HyperLogLog,12,5,2736,128505483,2740,6100781,6503132164
HyperLogLog,12,6,3284,133827145,3187,6100780,6503293449
HyperLogLog,13,1,1028,107487371,5611,9636,38090954773369
HyperLogLog,13,2,2052,130628732,5192,47264,37627906637281
HyperLogLog,13,3,3284,166825842,8444,756238,29432632284225
HyperLogLog,13,4,4100,166186907,5113,6216521,1231869604
HyperLogLog,13,5,5468,120026678,4481,6219843,1476096400
HyperLogLog,13,6,6560,99843295,4111,6219843,1476096400
HyperLogLog,14,1,2052,87015584,9096,19269,37972141919716
HyperLogLog,14,2,4100,96876430,9116,94536,37050193350769
HyperLogLog,14,3,6560,100883454,7681,1508708,21834265471225
HyperLogLog,14,4,8196,91919328,7843,6178774,7017201
HyperLogLog,14,5,10928,95864511,7484,6179596,3337929
HyperLogLog,14,6,13112,96160518,7630,6179596,3337929
HyperLogLog,15,1,4100,86855523,17017,38541,37734999265924
HyperLogLog,15,2,8196,91432071,14585,189078,35908198599025
HyperLogLog,15,3,13112,97213214,15138,2863085,11011367082244
HyperLogLog,15,4,16388,92368883,15390,6186510,25877569
HyperLogLog,15,5,21852,97751880,14811,6186717,28026436
HyperLogLog,15,6,26220,99759662,14906,6186717,28026436
HyperLogLog,16,1,8196,87689069,34603,77087,37262918000896
HyperLogLog,16,2,16388,91315135,29353,378162,33677838234121
HyperLogLog,16,3,26220,99188445,30044,4493742,2848267157761
HyperLogLog,16,4,32772,94702815,30652,6160425,440916004
HyperLogLog,16,5,43696,103359491,29119,6160482,438525481
HyperLogLog,16,6,52436,100262340,29406,6160481,438567364
HashSet,0,0,75497520,805457206,69,6181423,0
HyperLogLog,4,1,8,90655581,415,18,31048599304129
HyperLogLog,4,2,8,90541522,348,86,31047841499481
HyperLogLog,4,3,12,91654852,316,1378,31033444968289
HyperLogLog,4,4,12,76602996,335,352845,27241092490000
HyperLogLog,4,5,16,82951385,291,6882173,1716173360784
HyperLogLog,4,6,20,79007643,275,6817247,1550278990404
HyperLogLog,5,1,8,71076912,424,36,31048398707881
HyperLogLog,5,2,12,74735218,343,178,31046816249089
HyperLogLog,5,3,20,84323534,359,2854,31017002242681
HyperLogLog,5,4,20,76810718,314,730857,23438069498944
HyperLogLog,5,5,28,85721892,298,7636715,4262449284900
HyperLogLog,5,6,32,84397976,285,7617283,4182589439044
HyperLogLog,6,1,12,76868328,759,74,31047975229041
HyperLogLog,6,2,20,89639845,461,363,31044754655524
HyperLogLog,6,3,32,102404661,422,5808,30984107597569
HyperLogLog,6,4,36,82660336,401,1486880,16689390120225
HyperLogLog,6,5,48,85860416,342,6262482,476565173569
HyperLogLog,6,6,56,82793849,383,6262482,476565173569
HyperLogLog,7,1,20,73293695,985,149,31047139424016
HyperLogLog,7,2,36,76857864,358,732,31040642816569
HyperLogLog,7,3,56,82056071,290,11718,30918348422329
HyperLogLog,7,4,68,80690161,375,2782666,7781193091441
HyperLogLog,7,5,92,99345018,711,6071271,249126763876
HyperLogLog,7,6,108,94536308,443,6072021,249876015376
HyperLogLog,8,1,36,99174234,795,300,31045456704025
HyperLogLog,8,2,68,87888196,381,1471,31032408814276
HyperLogLog,8,3,108,83500941,466,23536,30787061834881
HyperLogLog,8,4,132,77575580,466,4632068,883744765929
HyperLogLog,8,5,176,95904861,509,6424902,727194501049
HyperLogLog,8,6,212,113379188,797,6424902,727194501049
HyperLogLog,9,1,68,99967949,871,601,31042102543936
HyperLogLog,9,2,132,94522044,665,2948,31015955224809
HyperLogLog,9,3,212,84627540,608,47171,30525337700676
HyperLogLog,9,4,260,76859147,554,5486149,7395312016
HyperLogLog,9,5,348,84160810,584,6054237,232412696464
HyperLogLog,9,6,416,87481545,674,6054237,232412696464
HyperLogLog,10,1,132,96342790,1469,1204,31035383625481
HyperLogLog,10,2,260,104171844,967,5902,30983061135049
HyperLogLog,10,3,416,106435834,970,94442,30005230156209
HyperLogLog,10,4,516,86407229,841,5691400,14221755025
HyperLogLog,10,5,688,83923102,699,5855183,80110509444
HyperLogLog,10,6,824,82754261,767,5855183,80110509444
HyperLogLog,11,1,260,74487621,1477,2408,31021970249169
HyperLogLog,11,2,516,78423837,1279,11811,30917314191556
HyperLogLog,11,3,824,87039213,1462,188984,28978422351921
HyperLogLog,11,4,1028,100786477,1765,5516536,3092360881
HyperLogLog,11,5,1372,113338210,1608,5554949,295702416
HyperLogLog,11,6,1644,106246547,1471,5554949,295702416
HyperLogLog,12,1,516,78509922,2719,4815,30995163328900
HyperLogLog,12,2,1028,83730849,2198,23629,30786029802256
